,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
131347,Maharashtra,LATUR,2013,Kharif     ,Cotton(lint),4400,21.59375658,2.099336207,1015.720984,21.37580567,clay,6.516,16.652,0,14200,3.227272727
131351,Maharashtra,LATUR,2013,Kharif     ,Moong(Green Gram),14800,21.93834844,2.017715506,1015.473378,20.15098846,clay,38.25,38.25,38.25,12000,0.810810811
131356,Maharashtra,LATUR,2013,Kharif     ,Soyabean,308400,21.7088334,1.994533571,1013.873905,20.4831586,chalky,5.824,14.56,5.824,670400,2.173800259
131358,Maharashtra,LATUR,2013,Kharif     ,Urad,13000,21.59780016,1.992722087,1013.279407,21.96869176,peaty,3.008,3.76,0,12100,0.930769231
131359,Maharashtra,LATUR,2013,Rabi       ,Gram,88200,21.36103345,2.088047318,1015.143428,21.65415354,silt,2.775,0,0,131500,1.490929705
131366,Maharashtra,LATUR,2013,Rabi       ,Wheat,35200,21.73916498,2.012189882,1013.015222,20.97229404,silty,2.16,2.16,2.16,44900,1.275568182
131370,Maharashtra,LATUR,2013,Whole Year ,Sugarcane,41500,21.59606968,2.084755782,1015.29153,20.99809537,sandy,38.688,103.168,51.584,2902800,69.94698795
131371,Maharashtra,LATUR,2014,Kharif     ,Arhar/Tur,113200,21.2845018,2.096370361,1015.827271,20.86204191,loamy,7.588,7.588,0,28300,0.25
131374,Maharashtra,LATUR,2014,Kharif     ,Cotton(lint),3800,20.36622744,2.017846635,1013.979343,21.68384284,chalky,2.8,3.5,0,2700,0.710526316
131378,Maharashtra,LATUR,2014,Kharif     ,Moong(Green Gram),13200,20.85313343,2.069334765,1014.038456,21.54854687,sandy,920.828,0,0,4800,0.363636364
131383,Maharashtra,LATUR,2014,Kharif     ,Soyabean,336800,20.44241869,2.028051307,1013.22538,21.21288211,clay,38.25,38.25,38.25,210000,0.623515439
131385,Maharashtra,LATUR,2014,Rabi       ,Gram,67000,20.73154808,1.981639136,1015.037999,21.73276822,peaty,3.61,9.386,9.386,20000,0.298507463
131392,Maharashtra,LATUR,2014,Rabi       ,Wheat,47200,21.13639758,2.078407834,1013.098374,20.62305924,silty,1.771,1.771,0,10800,0.228813559
131394,Maharashtra,LATUR,2014,Whole Year ,Sugarcane,46400,20.38317168,2.03952769,1014.705265,20.67258426,peaty,890.974,0,0,2354600,50.74568966
131465,Maharashtra,NAGPUR,2000,Kharif     ,Arhar/Tur,48700,21.3044488,2.054360287,1015.867684,20.25732679,loamy,16.008,42.688,21.344,30200,0.620123203
131467,Maharashtra,NAGPUR,2000,Kharif     ,Cotton(lint),71100,22.06909431,2.022032007,1015.423887,20.11035242,silty,3.304,8.26,3.304,63100,0.887482419
131471,Maharashtra,NAGPUR,2000,Kharif     ,Moong(Green Gram),2700,22.0003708,2.093504656,1014.767878,21.85693792,silt,10.58,10.58,0,1100,0.407407407
131475,Maharashtra,NAGPUR,2000,Kharif     ,Soyabean,221800,20.28957606,2.086923284,1014.702157,21.13970937,peaty,71.064,0,0,173900,0.784039675
131477,Maharashtra,NAGPUR,2000,Kharif     ,Urad,2600,21.34690092,2.008626634,1014.849033,21.24879478,clay,1.95,1.95,1.95,1300,0.5
131478,Maharashtra,NAGPUR,2000,Rabi       ,Gram,26700,20.50114734,2.089022783,1014.604037,20.93833753,silt,38.25,38.25,38.25,12900,0.483146067
131485,Maharashtra,NAGPUR,2000,Rabi       ,Wheat,32400,21.59407785,2.011198486,1014.506008,21.95344992,silty,3.84,4.8,0,33400,1.030864198
131489,Maharashtra,NAGPUR,2000,Whole Year ,Sugarcane,900,21.82665479,2.103509673,1015.418113,20.14940508,loamy,916.136,0,0,71200,79.11111111
131490,Maharashtra,NAGPUR,2001,Kharif     ,Arhar/Tur,50600,21.50862471,1.985149838,1014.055972,21.30796604,silt,9.63,24.61,0,56300,1.112648221
131492,Maharashtra,NAGPUR,2001,Kharif     ,Cotton(lint),80100,20.68549195,2.09732795,1014.197037,21.21810976,peaty,9,9,0,76700,0.957553059
131496,Maharashtra,NAGPUR,2001,Kharif     ,Moong(Green Gram),2700,20.22013683,2.098180547,1013.29451,21.90948484,silty,5.64,14.664,14.664,1400,0.518518519
131500,Maharashtra,NAGPUR,2001,Kharif     ,Soyabean,193300,21.90001739,2.005073166,1014.279795,21.46729657,loamy,0,0,0,193300,1
131502,Maharashtra,NAGPUR,2001,Kharif     ,Urad,2400,20.69974297,2.105297677,1015.16857,20.56339019,silty,2.8,0,0,400,0.166666667
131503,Maharashtra,NAGPUR,2001,Rabi       ,Gram,30300,20.08689384,2.081043775,1013.648327,21.30459419,sandy,2.898,2.898,0,19400,0.640264026
131509,Maharashtra,NAGPUR,2001,Rabi       ,Wheat,30600,20.92745067,1.986862194,1014.109954,20.0833305,sandy,0.465,0.465,0.465,32900,1.075163399
131512,Maharashtra,NAGPUR,2001,Whole Year ,Sugarcane,900,21.88662898,2.042789031,1014.512765,20.04706789,clay,10.24,26.624,26.624,52400,58.22222222
131513,Maharashtra,NAGPUR,2002,Kharif     ,Arhar/Tur,50000,20.65787589,2.004735061,1013.115808,21.498818,silty,41.496,110.656,55.328,26700,0.534
131515,Maharashtra,NAGPUR,2002,Kharif     ,Cotton(lint),73400,21.73875664,2.041678496,1015.389343,20.60218199,peaty,7.504,18.76,7.504,71200,0.970027248
131519,Maharashtra,NAGPUR,2002,Kharif     ,Moong(Green Gram),2900,21.34034768,1.973116389,1015.466098,21.68947194,silty,3.45,3.45,0,900,0.310344828
131524,Maharashtra,NAGPUR,2002,Kharif     ,Soyabean,206900,21.33223985,2.038911999,1015.358441,20.68234846,sandy,7.68,7.68,0,222900,1.077332044
131525,Maharashtra,NAGPUR,2002,Kharif     ,Urad,2500,20.96548835,2.109983048,1014.684531,20.92147924,chalky,3.255,3.255,3.255,800,0.32
131526,Maharashtra,NAGPUR,2002,Rabi       ,Gram,31900,21.96051507,2.010411294,1013.753732,21.64621086,sandy,38.25,38.25,38.25,17800,0.55799373
131532,Maharashtra,NAGPUR,2002,Rabi       ,Wheat,31000,20.69992388,2.02169449,1015.297114,21.37411477,sandy,0,0,0,32500,1.048387097
131535,Maharashtra,NAGPUR,2002,Whole Year ,Sugarcane,1300,20.15811212,2.102466879,1014.182704,20.41252753,clay,2.921,2.921,0,49000,37.69230769
131536,Maharashtra,NAGPUR,2003,Kharif     ,Arhar/Tur,51100,21.02355933,2.010495937,1015.111142,21.45886879,silty,0,0,0,32300,0.632093933
131537,Maharashtra,NAGPUR,2003,Kharif     ,Cotton(lint),74300,21.37708524,2.097628196,1015.018905,20.61340834,silty,928.372,0,0,115400,1.553162853
131541,Maharashtra,NAGPUR,2003,Kharif     ,Moong(Green Gram),2700,20.70051593,2.075442656,1013.856689,20.39354303,peaty,2.16,2.16,2.16,1300,0.481481481
131547,Maharashtra,NAGPUR,2003,Kharif     ,Soyabean,218500,20.83258448,2.030607754,1015.972044,20.54685185,silty,1.596,3.99,1.596,277500,1.270022883
131548,Maharashtra,NAGPUR,2003,Kharif     ,Urad,2400,21.99339455,2.024169868,1013.132539,21.62390654,chalky,0,0,0,1100,0.458333333
131549,Maharashtra,NAGPUR,2003,Rabi       ,Gram,37700,20.86429674,1.997487888,1015.701348,20.46107876,sandy,2.8,3.5,0,24000,0.636604775
131555,Maharashtra,NAGPUR,2003,Rabi       ,Wheat,35000,21.67634691,1.985396078,1014.158557,21.63436166,chalky,40.908,0,0,43200,1.234285714
131562,Maharashtra,NAGPUR,2003,Whole Year ,Sugarcane,900,21.45381598,2.046434523,1015.865243,21.24828062,clay,4.62,4.62,0,52900,58.77777778
131564,Maharashtra,NAGPUR,2004,Kharif     ,Arhar/Tur,52500,20.57471835,1.999748454,1013.650435,21.06281917,silt,0,0,0,28800,0.548571429
131568,Maharashtra,NAGPUR,2004,Kharif     ,Moong(Green Gram),2400,21.96548877,2.03387269,1015.478381,21.53243523,silt,0,0,0,900,0.375
131572,Maharashtra,NAGPUR,2004,Kharif     ,Urad,2000,20.21391499,2.075695549,1015.842483,21.67156549,chalky,7.46,7.46,0,700,0.35
131573,Maharashtra,NAGPUR,2004,Rabi       ,Gram,40300,21.99498476,2.056317813,1014.1805,20.54600862,chalky,0.045,0.045,0.045,19400,0.481389578
131578,Maharashtra,NAGPUR,2004,Rabi       ,Soyabean,234800,21.15596749,1.987572642,1014.344526,20.29903839,chalky,3.276,3.276,0,172100,0.732964225
131580,Maharashtra,NAGPUR,2004,Rabi       ,Wheat,31800,20.57951595,1.998143824,1015.488081,21.33392616,loamy,0,0,0,34700,1.091194969
131584,Maharashtra,NAGPUR,2004,Whole Year ,Cotton(lint),75300,20.626994,2.097633822,1014.154262,20.53281773,loamy,0,0,0,104300,1.385126162
131585,Maharashtra,NAGPUR,2004,Whole Year ,Sugarcane,400,21.37163645,2.109850265,1015.079044,20.62829581,chalky,740.002,0,0,29600,74
131586,Maharashtra,NAGPUR,2005,Kharif     ,Arhar/Tur,52100,20.10757403,2.092199138,1015.252119,22.01896284,sandy,32.508,83.076,0,36400,0.69865643
131587,Maharashtra,NAGPUR,2005,Kharif     ,Cotton(lint),73300,21.07560591,2.102173499,1015.794352,21.40130859,silt,7.371,0,0,98800,1.347885402
131589,Maharashtra,NAGPUR,2005,Kharif     ,Moong(Green Gram),1500,22.03070674,2.085306021,1015.493793,20.05931828,loamy,5.7,5.7,5.7,300,0.2
131592,Maharashtra,NAGPUR,2005,Kharif     ,Soyabean,244800,21.94757238,2.050404023,1015.507127,20.47820408,sandy,6.68,17.368,17.368,257500,1.051879085
131593,Maharashtra,NAGPUR,2005,Kharif     ,Urad,1700,22.03632348,2.04060062,1015.711282,21.41271766,peaty,7.656,20.416,10.208,400,0.235294118
131594,Maharashtra,NAGPUR,2005,Rabi       ,Gram,50300,21.16529052,2.02624531,1013.764658,21.23340962,loamy,1.148,1.148,0,31200,0.62027833
131599,Maharashtra,NAGPUR,2005,Rabi       ,Wheat,50200,20.24216712,1.99158523,1014.165281,20.07438375,clay,0,0,0,55800,1.111553785
131603,Maharashtra,NAGPUR,2006,Kharif     ,Arhar/Tur,52900,21.04097033,2.012465081,1013.935737,21.579835,chalky,8.74,8.74,0,33500,0.633270321
131605,Maharashtra,NAGPUR,2006,Kharif     ,Cotton(lint),67500,20.52228682,2.055571943,1013.010146,21.37238502,clay,38.25,38.25,38.25,84000,1.244444444
131609,Maharashtra,NAGPUR,2006,Kharif     ,Moong(Green Gram),1700,21.22658108,2.06667216,1014.231799,21.8056209,sandy,4.284,4.284,0,800,0.470588235
131612,Maharashtra,NAGPUR,2006,Kharif     ,Soyabean,263500,21.36096737,2.016597406,1013.272089,20.53491678,silt,1.728,2.16,0,346600,1.315370019
131613,Maharashtra,NAGPUR,2006,Kharif     ,Urad,1500,20.37311455,1.99164136,1015.896733,21.40998279,chalky,2.65,0,0,900,0.6
131614,Maharashtra,NAGPUR,2006,Rabi       ,Gram,66500,21.25833722,2.07228682,1013.788776,20.09930132,peaty,3.496,3.496,0,39800,0.598496241
131619,Maharashtra,NAGPUR,2006,Rabi       ,Wheat,63900,20.33875434,2.047158445,1013.79502,20.7117474,clay,6.38,6.38,0,74200,1.161189358
131623,Maharashtra,NAGPUR,2007,Kharif     ,Arhar/Tur,552,21.7304851,2.039049437,1013.560959,21.88573323,peaty,2.08,5.408,5.408,410,0.742753623
131625,Maharashtra,NAGPUR,2007,Kharif     ,Cotton(lint),631,20.15563143,2.033270395,1015.121543,21.35652495,chalky,8.876,8.876,0,1066,1.689381933
131629,Maharashtra,NAGPUR,2007,Kharif     ,Moong(Green Gram),17,20.95110623,1.998352249,1014.536238,20.65118977,peaty,1.775,0,0,8,0.470588235
131632,Maharashtra,NAGPUR,2007,Kharif     ,Soyabean,2775,21.34824665,1.971699837,1015.294942,21.96456781,silt,843.64,0,0,3792,1.366486486
131633,Maharashtra,NAGPUR,2007,Kharif     ,Urad,16,22.05848263,2.055841406,1014.271402,20.5347622,chalky,6.39,16.33,0,9,0.5625
131634,Maharashtra,NAGPUR,2007,Rabi       ,Gram,755,21.44179806,2.027013752,1015.182435,21.05681903,peaty,50.673,0,0,562,0.744370861
131641,Maharashtra,NAGPUR,2007,Whole Year ,Sugarcane,3,21.95075014,2.036396171,1015.191572,21.22770141,clay,6.44,6.44,0,229,76.33333333
131642,Maharashtra,NAGPUR,2008,Kharif     ,Arhar/Tur,57100,20.89098178,2.095527592,1014.794396,21.6293792,silty,3.304,8.26,3.304,29400,0.514886165
131644,Maharashtra,NAGPUR,2008,Kharif     ,Cotton(lint),44300,20.77063581,2.042057984,1015.412095,20.06493656,silty,4,5,0,63500,1.433408578
131648,Maharashtra,NAGPUR,2008,Kharif     ,Moong(Green Gram),1400,21.91076239,1.972935413,1014.029747,21.18947321,silt,906.844,0,0,500,0.357142857
131651,Maharashtra,NAGPUR,2008,Kharif     ,Soyabean,303200,21.74670666,2.007642254,1013.636049,21.75342541,silt,8.46,8.46,0,257200,0.84828496
131652,Maharashtra,NAGPUR,2008,Kharif     ,Sugarcane,200,20.71149428,2.071732719,1014.575708,20.03963539,sandy,1.95,1.95,1.95,11500,57.5
131653,Maharashtra,NAGPUR,2008,Kharif     ,Urad,1100,21.60404922,2.013453943,1015.501864,21.83485085,silty,38.25,38.25,38.25,500,0.454545455
131654,Maharashtra,NAGPUR,2008,Rabi       ,Gram,66400,20.28712603,2.009757597,1014.495064,21.61595589,loamy,0,14.128,0,39900,0.600903614
131659,Maharashtra,NAGPUR,2008,Rabi       ,Wheat,40700,20.72859027,2.039017302,1014.046855,21.87201032,clay,0,0,0,46000,1.13022113
131660,Maharashtra,NAGPUR,2008,Whole Year ,Sugarcane,200,20.73814589,2.059630225,1013.759808,21.70927396,clay,3.84,4.8,0,11500,57.5
131661,Maharashtra,NAGPUR,2009,Kharif     ,Arhar/Tur,51100,21.18703493,2.000232862,1014.236972,21.35466398,loamy,2.775,0,0,47600,0.931506849
131663,Maharashtra,NAGPUR,2009,Kharif     ,Cotton(lint),63600,21.18930948,1.990997873,1013.400904,20.74340934,clay,0,0,0,89000,1.399371069
131667,Maharashtra,NAGPUR,2009,Kharif     ,Moong(Green Gram),900,21.37313079,2.049735713,1014.237479,20.02567744,clay,9,9,0,700,0.777777778
131670,Maharashtra,NAGPUR,2009,Kharif     ,Soyabean,285100,21.94726437,2.103797413,1014.84219,20.36611706,clay,0,23.184,0,219800,0.770957559
131671,Maharashtra,NAGPUR,2009,Kharif     ,Sugarcane,200,20.36134642,2.056411712,1013.315407,21.99084614,clay,5.64,14.664,14.664,14100,70.5
131672,Maharashtra,NAGPUR,2009,Kharif     ,Urad,800,20.75266085,1.983236935,1015.999477,21.28002812,clay,41.7,111.2,55.6,500,0.625
131673,Maharashtra,NAGPUR,2009,Rabi       ,Gram,73800,20.67933782,1.978050462,1014.705032,21.62373725,chalky,7.476,7.476,0,58800,0.796747967
131678,Maharashtra,NAGPUR,2009,Rabi       ,Wheat,57000,20.79225313,2.078796791,1015.62999,20.08907044,silty,2.898,2.898,0,76700,1.345614035
131679,Maharashtra,NAGPUR,2010,Kharif     ,Arhar/Tur,61600,21.0637638,2.108626558,1013.964585,20.65312159,loamy,0,0,0,51700,0.839285714
131681,Maharashtra,NAGPUR,2010,Kharif     ,Cotton(lint),80800,20.26495282,2.042541329,1014.566782,21.50959012,silt,7.704,19.688,0,126000,1.559405941
131685,Maharashtra,NAGPUR,2010,Kharif     ,Moong(Green Gram),900,22.02656796,2.017385298,1014.748074,21.93000709,sandy,38.25,38.25,38.25,500,0.555555556
131688,Maharashtra,NAGPUR,2010,Kharif     ,Soyabean,242400,20.77774222,2.009875379,1015.078445,21.2540363,loamy,41.496,110.656,55.328,287100,1.184405941
131689,Maharashtra,NAGPUR,2010,Kharif     ,Sugarcane,300,21.72866432,2.020512814,1013.989681,20.74629814,loamy,7.84,7.84,0,6200,20.66666667
131690,Maharashtra,NAGPUR,2010,Kharif     ,Urad,800,21.00238063,2.041761717,1014.982374,20.64306314,chalky,7.504,18.76,7.504,600,0.75
131691,Maharashtra,NAGPUR,2010,Rabi       ,Gram,84900,20.8146333,2.077172018,1013.030464,20.7724341,loamy,0,0,0,73500,0.865724382
131697,Maharashtra,NAGPUR,2010,Rabi       ,Wheat,75200,21.19513631,2.018700549,1014.388989,20.64355132,sandy,6.516,16.652,0,115700,1.53856383
131698,Maharashtra,NAGPUR,2011,Kharif     ,Arhar/Tur,56000,21.35317951,2.108734687,1013.6504,20.9745692,loamy,59.22,0,0,44800,0.8
131700,Maharashtra,NAGPUR,2011,Kharif     ,Cotton(lint),102100,20.16538362,2.080415661,1015.153919,21.6633042,clay,3.255,3.255,3.255,141800,1.388834476
131704,Maharashtra,NAGPUR,2011,Kharif     ,Moong(Green Gram),1900,21.30341822,2.052988088,1014.669223,20.0974654,silt,39.72,105.92,52.96,800,0.421052632
131708,Maharashtra,NAGPUR,2011,Kharif     ,Soyabean,241200,20.1693131,2.074756982,1014.764726,21.75555221,sandy,3.008,3.76,0,157300,0.652155887
131709,Maharashtra,NAGPUR,2011,Kharif     ,Urad,2000,20.50925387,1.976150037,1015.450326,20.51251541,silt,2.775,0,0,1100,0.55
131710,Maharashtra,NAGPUR,2011,Rabi       ,Gram,69900,21.42675765,2.084176124,1015.483749,21.21635901,chalky,2.921,2.921,0,61800,0.884120172
131716,Maharashtra,NAGPUR,2011,Rabi       ,Wheat,79000,21.34599971,1.989957365,1014.970963,20.19684199,peaty,2.16,2.16,2.16,116400,1.473417722
131718,Maharashtra,NAGPUR,2011,Whole Year ,Sugarcane,700,20.14553893,2.100825991,1015.494673,21.31607196,loamy,0,20.08,0,48000,68.57142857
131719,Maharashtra,NAGPUR,2012,Kharif     ,Arhar/Tur,55400,21.00551244,2.026573633,1014.876521,21.2288923,silt,3.13,8.138,8.138,40600,0.732851986
131721,Maharashtra,NAGPUR,2012,Kharif     ,Cotton(lint),89400,21.67870625,2.012628316,1013.665069,21.51790108,loamy,7.588,7.588,0,176700,1.976510067
131725,Maharashtra,NAGPUR,2012,Kharif     ,Moong(Green Gram),1700,20.04524945,2.016612369,1014.077691,21.76252961,peaty,2.525,0,0,800,0.470588235
131729,Maharashtra,NAGPUR,2012,Kharif     ,Soyabean,237100,20.83883385,2.075528058,1014.990674,21.19490615,peaty,7.992,20.424,0,238600,1.006326445
131730,Maharashtra,NAGPUR,2012,Kharif     ,Urad,1800,21.01816224,2.026673348,1013.53224,20.15178271,clay,40.908,0,0,800,0.444444444
131731,Maharashtra,NAGPUR,2012,Rabi       ,Gram,71000,21.0317862,2.015949051,1014.860127,20.63118015,silty,7.66,7.66,0,60500,0.852112676
131738,Maharashtra,NAGPUR,2012,Rabi       ,Wheat,80200,20.64368815,2.0726174,1013.337146,20.77291422,silty,2.422,6.055,2.422,124800,1.556109726
131742,Maharashtra,NAGPUR,2012,Whole Year ,Sugarcane,300,21.87610619,2.103843873,1013.2,21.36029581,loamy,1.771,1.771,0,22100,73.66666667
131743,Maharashtra,NAGPUR,2013,Kharif     ,Arhar/Tur,58600,21.01210998,2.092530263,1014.42733,20.74969537,loamy,0,0,0,26600,0.453924915
131744,Maharashtra,NAGPUR,2013,Kharif     ,Cotton(lint),92400,21.1437369,2.04009008,1015.488716,21.99890808,silty,890.974,0,0,150400,1.627705628
131748,Maharashtra,NAGPUR,2013,Kharif     ,Moong(Green Gram),1700,20.48956986,2.094264305,1014.610903,20.90293164,silt,0.045,0.045,0.045,900,0.529411765
131752,Maharashtra,NAGPUR,2013,Kharif     ,Soyabean,232800,20.07073086,2.037882079,1013.640196,20.41993418,clay,36.84,98.24,49.12,99900,0.429123711
131753,Maharashtra,NAGPUR,2013,Kharif     ,Urad,1800,21.73730245,2.089646546,1015.605634,20.24794237,chalky,3.276,3.276,0,700,0.388888889
131754,Maharashtra,NAGPUR,2013,Rabi       ,Gram,71700,21.35616976,2.058436322,1014.72674,20.59316868,clay,1.288,3.22,1.288,45100,0.629009763
131760,Maharashtra,NAGPUR,2013,Rabi       ,Wheat,86200,21.99107173,2.080068996,1014.249444,20.56402936,peaty,740.002,0,0,83100,0.964037123
131764,Maharashtra,NAGPUR,2013,Whole Year ,Sugarcane,300,21.41809969,2.019927865,1013.579426,20.21625288,sandy,5.7,5.7,5.7,20000,66.66666667
131765,Maharashtra,NAGPUR,2014,Kharif     ,Arhar/Tur,62000,20.47038701,1.995708185,1015.587829,21.77652096,peaty,0,0,0,21100,0.340322581
131767,Maharashtra,NAGPUR,2014,Kharif     ,Cotton(lint),111300,21.67360925,2.052887724,1014.980891,20.59518491,silty,6.68,17.368,17.368,150200,1.34950584
131771,Maharashtra,NAGPUR,2014,Kharif     ,Moong(Green Gram),1300,21.85348706,2.057825038,1014.491698,20.27230577,chalky,0,0,0,500,0.384615385
131774,Maharashtra,NAGPUR,2014,Kharif     ,Soyabean,220400,20.37980172,2.041728761,1013.505223,21.30514179,peaty,0,0,0,79500,0.360707804
131775,Maharashtra,NAGPUR,2014,Rabi       ,Gram,67000,21.67162989,2.009689701,1015.645661,21.36316711,silty,598.552,0,0,46600,0.695522388
131780,Maharashtra,NAGPUR,2014,Rabi       ,Wheat,88500,21.07909111,2.10953634,1015.863239,21.08326025,peaty,38.25,38.25,38.25,110600,1.249717514
131783,Maharashtra,NAGPUR,2014,Whole Year ,Sugarcane,3800,21.88334653,1.971586265,1013.836448,21.54285795,clay,39.204,104.544,52.272,258500,68.02631579
131855,Maharashtra,NANDED,2000,Kharif     ,Arhar/Tur,53200,20.60070154,2.026076621,1014.702472,21.76006951,silt,901.37,0,0,25400,0.477443609
131858,Maharashtra,NANDED,2000,Kharif     ,Cotton(lint),270000,22.02525767,2.071735559,1015.842669,21.58894631,chalky,8.22,8.22,0,83400,0.308888889
131861,Maharashtra,NANDED,2000,Kharif     ,Moong(Green Gram),39500,20.02355396,2.105681675,1015.490032,21.49692278,loamy,0,26.832,0,15300,0.387341772
131867,Maharashtra,NANDED,2000,Kharif     ,Soyabean,10100,21.27787588,2.057790159,1015.437609,20.92617257,loamy,2.896,3.62,0,9100,0.900990099
131869,Maharashtra,NANDED,2000,Kharif     ,Urad,60700,21.12252114,2.077778385,1013.101249,20.50086038,clay,3.45,3.45,0,26200,0.431630972
131870,Maharashtra,NANDED,2000,Rabi       ,Gram,21800,21.75484724,2.07754953,1014.393481,20.98063113,chalky,0,0,0,7500,0.344036697
131880,Maharashtra,NANDED,2000,Rabi       ,Wheat,26100,20.06226369,2.007597994,1013.606373,21.64604911,peaty,8.008,8.008,0,28200,1.08045977
131882,Maharashtra,NANDED,2000,Whole Year ,Sugarcane,14700,21.08760874,2.069251756,1014.108436,21.37613635,clay,0,0,0,953600,64.8707483
131883,Maharashtra,NANDED,2001,Kharif     ,Arhar/Tur,52300,21.02004693,2.015892012,1014.964054,20.53717402,silty,3.008,3.76,0,39900,0.76290631
131886,Maharashtra,NANDED,2001,Kharif     ,Cotton(lint),245700,20.20032871,2.004414171,1013.805833,21.91155184,peaty,0,0,0,165100,0.671957672
131890,Maharashtra,NANDED,2001,Kharif     ,Moong(Green Gram),38300,20.10949173,1.990854992,1015.506979,21.08338892,clay,8.6,8.6,0,11100,0.289817232
131896,Maharashtra,NANDED,2001,Kharif     ,Soyabean,21300,20.41253091,2.075165207,1013.434832,20.204195,sandy,7.588,7.588,0,34300,1.610328638
131898,Maharashtra,NANDED,2001,Kharif     ,Urad,61500,20.61254433,2.070909933,1015.433298,21.92199908,clay,0,0,0,17300,0.281300813
131899,Maharashtra,NANDED,2001,Rabi       ,Gram,26000,21.76509964,2.087630673,1013.083968,20.96929297,chalky,2.8,3.5,0,15800,0.607692308
131909,Maharashtra,NANDED,2001,Rabi       ,Wheat,26700,20.88589372,2.108187061,1015.352137,21.95818109,loamy,0,15.712,0,34700,1.299625468
131912,Maharashtra,NANDED,2001,Whole Year ,Sugarcane,14700,21.95126406,2.008235083,1014.101577,20.14401456,silt,4.62,4.62,0,920000,62.58503401
